ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.69716E+11,7.96171E+17,2810565790,TWEET FROM: olumhe,OLUMHE,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/2810565790/statuses/796171150820855808,TWITTER,Unknown,English,No,11/9/2016 2:02,11/9/2016 2:02,Neutral,0,0,0,0,0,0,0,392,603,9440,RETWEET
5.69714E+11,7.9617E+17,1634254471,TWEET FROM: ChrisSlawek,CHRISSLAWEK,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/1634254471/statuses/796169898909138944,TWITTER,United States,English,No,11/9/2016 1:57,11/9/2016 1:58,Neutral,0,0,0,0,0,0,0,2516,1453,4745,RETWEET
5.69714E+11,7.96169E+17,1216957902,TWEET FROM: PrepperSilver,PREPPERSILVER,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/1216957902/statuses/796169480124637185,TWITTER,United States,English,No,11/9/2016 1:56,11/9/2016 1:56,Neutral,0,0,0,0,0,0,0,19723,19684,340420,RETWEET
5.69713E+11,7.96169E+17,1600881572,TWEET FROM: Falconeer,FALCONEER,First results from Ohio. #ElectionNight https://t.co/F8pzU3WtzN,http://twitter.com/1600881572/statuses/796168749699256320,TWITTER,United States,English,No,11/9/2016 1:53,11/9/2016 1:53,Positive,0,0,0,0,0,0,0,1425,1068,6368,RETWEET
5.69711E+11,7.96167E+17,981577986,TWEET FROM: heidi124540,HEIDI124540,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/981577986/statuses/796167167838482433,TWITTER,United States,English,No,11/9/2016 1:46,11/9/2016 1:47,Neutral,0,0,0,0,0,0,0,240,68,3130,RETWEET
5.69711E+11,7.96167E+17,981577986,TWEET FROM: heidi124540,HEIDI124540,First results from Ohio. #ElectionNight https://t.co/F8pzU3WtzN,http://twitter.com/981577986/statuses/796167142488084480,TWITTER,United States,English,No,11/9/2016 1:46,11/9/2016 1:47,Positive,0,0,0,0,0,0,0,240,68,3129,RETWEET
5.69709E+11,7.96166E+17,4559321559,TWEET FROM: arealfanofspn,AREALFANOFSPN,Florida YES!!! #ElectionNight https://t.co/PRR2Q1lELh,http://twitter.com/4559321559/statuses/796166117156880384,TWITTER,Unknown,Uzbek,No,11/9/2016 1:42,11/9/2016 1:43,Neutral,0,0,0,0,0,0,0,61,58,4545,RETWEET
5.69708E+11,7.96165E+17,7.18978E+17,TWEET FROM: Mutt1961,MUTT1961,Florida YES!!! #ElectionNight https://t.co/PRR2Q1lELh,http://twitter.com/718978155327803392/statuses/796165160964681728,TWITTER,United States,Uzbek,No,11/9/2016 1:39,11/9/2016 1:39,Neutral,0,0,0,0,0,0,0,15,37,8707,RETWEET
5.69707E+11,7.96165E+17,7.03065E+17,TWEET FROM: Original___JEE,ORIGINAL___JEE,RT if you voted to #MakeAmericaGreatAgain ! #ElectionNight https://t.co/inTiTOYmyq,http://twitter.com/703064644349374464/statuses/796164721930096640,TWITTER,Unknown,English,No,11/9/2016 1:37,11/9/2016 1:37,Positive,0,0,0,0,0,0,0,69,122,3493,RETWEET
5.69707E+11,7.96164E+17,1650256550,TWEET FROM: pdcollaborate,PDCOLLABORATE,Kentucky is 74/23! #ElectionNight https://t.co/4quRC1x9Qt,http://twitter.com/1650256550/statuses/796164424214212611,TWITTER,United Kingdom,English,No,11/9/2016 1:36,11/9/2016 1:36,Neutral,0,0,0,0,0,0,0,39,22,405,RETWEET
5.69707E+11,7.96164E+17,1650256550,TWEET FROM: pdcollaborate,PDCOLLABORATE,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/1650256550/statuses/796164385815269376,TWITTER,United Kingdom,English,No,11/9/2016 1:35,11/9/2016 1:36,Neutral,0,0,0,0,0,0,0,39,22,404,RETWEET
5.69705E+11,7.96163E+17,7.18978E+17,TWEET FROM: Mutt1961,MUTT1961,Thank you Indiana! #MakeAmericaGreatAgain #ElectionNight https://t.co/fBdK8q7Dr2,http://twitter.com/718978155327803392/statuses/796162966752268288,TWITTER,United States,English,No,11/9/2016 1:30,11/9/2016 1:30,Positive,0,0,0,0,0,0,0,15,37,8701,RETWEET
5.69704E+11,7.96163E+17,7.18978E+17,TWEET FROM: Mutt1961,MUTT1961,Kentucky is 74/23! #ElectionNight https://t.co/4quRC1x9Qt,http://twitter.com/718978155327803392/statuses/796162740658257921,TWITTER,United States,English,No,11/9/2016 1:29,11/9/2016 1:29,Neutral,0,0,0,0,0,0,0,15,37,8699,RETWEET
5.69704E+11,7.96162E+17,178097269,TWEET FROM: oorangge,OORANGGE,Florida YES!!! #ElectionNight https://t.co/PRR2Q1lELh,http://twitter.com/178097269/statuses/796162447203831808,TWITTER,United States,Uzbek,No,11/9/2016 1:28,11/9/2016 1:28,Neutral,0,0,0,0,0,0,0,143,424,4410,RETWEET
5.69704E+11,7.96162E+17,7.18978E+17,TWEET FROM: Mutt1961,MUTT1961,NEW HAMPSHIRE GOES RED  #ElectionNight https://t.co/N9SVJWplXB,http://twitter.com/718978155327803392/statuses/796162170216181760,TWITTER,United States,English,No,11/9/2016 1:27,11/9/2016 1:27,Neutral,0,0,0,0,0,0,0,15,37,8695,RETWEET
5.69703E+11,7.96162E+17,7.18978E+17,TWEET FROM: Mutt1961,MUTT1961,RT if you voted to #MakeAmericaGreatAgain ! #ElectionNight https://t.co/inTiTOYmyq,http://twitter.com/718978155327803392/statuses/796161944759767040,TWITTER,United States,English,No,11/9/2016 1:26,11/9/2016 1:26,Positive,0,0,0,0,0,0,0,15,37,8692,RETWEET
5.69703E+11,7.96162E+17,90071422,TWEET FROM: Lea_in_Indy,LEA_IN_INDY,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/90071422/statuses/796161685946036224,TWITTER,United States,English,No,11/9/2016 1:25,11/9/2016 1:25,Neutral,0,0,0,0,0,0,0,394,843,27945,RETWEET
5.69703E+11,7.96162E+17,224684843,TWEET FROM: debbiedo58,DEBBIEDO58,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/224684843/statuses/796161566840356868,TWITTER,United States,English,No,11/9/2016 1:24,11/9/2016 1:25,Neutral,0,0,0,0,0,0,0,90,355,34015,RETWEET
5.69703E+11,7.96161E+17,2670742214,TWEET FROM: muhfeelz,MUHFEELZ,'@VirgPatriot @USA_Gunslinger this',http://twitter.com/2670742214/statuses/796161448934313985,TWITTER,United States,English,No,11/9/2016 1:24,11/9/2016 1:24,Neutral,0,0,0,0,0,0,0,75,270,43382,
5.69702E+11,7.96161E+17,7.18978E+17,TWEET FROM: Mutt1961,MUTT1961,Every voter should watch this before making a choice. #ElectionDay #voted #Vote2016 https://t.co/a1iQEqiIHo,http://twitter.com/718978155327803392/statuses/796161241731526657,TWITTER,United States,English,No,11/9/2016 1:23,11/9/2016 1:23,Neutral,0,0,0,0,0,0,0,15,37,8679,RETWEET
5.69702E+11,7.96161E+17,7.18978E+17,TWEET FROM: Mutt1961,MUTT1961,#StopTheSteal in Philly. Voter fraud is happening right now!  Spread the word!  #ElectionDay https://t.co/26ZJd2gpDM,http://twitter.com/718978155327803392/statuses/796160910385676288,TWITTER,United States,English,No,11/9/2016 1:22,11/9/2016 1:22,Negative,0,0,0,0,0,0,0,15,37,8674,RETWEET
5.69701E+11,7.9616E+17,1226159444,TWEET FROM: KnightBLKRifle,KNIGHTBLKRIFLE,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/1226159444/statuses/796160192559902725,TWITTER,United States,English,No,11/9/2016 1:19,11/9/2016 1:19,Neutral,0,0,0,0,0,0,0,5019,4626,29097,RETWEET
5.697E+11,7.9616E+17,7.03663E+17,TWEET FROM: RosarioReynos10,ROSARIOREYNOS10,Florida YES!!! #ElectionNight https://t.co/PRR2Q1lELh,http://twitter.com/703662642682933248/statuses/796159883087265792,TWITTER,United States,Uzbek,No,11/9/2016 1:18,11/9/2016 1:18,Neutral,0,0,0,0,0,0,0,1269,1189,16121,RETWEET
5.697E+11,7.9616E+17,1240499028,TWEET FROM: RobertWRogers1,ROBERTWROGERS1,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/1240499028/statuses/796159892642000898,TWITTER,United States,English,No,11/9/2016 1:18,11/9/2016 1:18,Neutral,0,0,0,0,0,0,0,2426,1826,50076,RETWEET
5.697E+11,7.9616E+17,564110535,TWEET FROM: cech_mckenna,CECH_MCKENNA,Florida YES!!! #ElectionNight https://t.co/PRR2Q1lELh,http://twitter.com/564110535/statuses/796159691856478208,TWITTER,United States,Uzbek,No,11/9/2016 1:17,11/9/2016 1:17,Neutral,0,0,0,0,0,0,0,743,701,18402,RETWEET
5.697E+11,7.9616E+17,1018957536,TWEET FROM: omahabe2,OMAHABE2,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/1018957536/statuses/796159512281546755,TWITTER,United States,English,No,11/9/2016 1:16,11/9/2016 1:16,Neutral,0,0,0,0,0,0,0,5013,4559,43620,RETWEET
