ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.69761E+11,7.96202E+17,1138596174,TWEET FROM: Twittterina,TWITTTERINA,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/1138596174/statuses/796201559256338433,TWITTER,United States,English,No,11/9/2016 4:03,11/9/2016 4:04,Positive,0,0,0,0,0,0,0,186,375,11458,RETWEET
5.69761E+11,7.96201E+17,71636730,TWEET FROM: micoc76,MICOC76,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/71636730/statuses/796201350035951616,TWITTER,United States,English,No,11/9/2016 4:02,11/9/2016 4:03,Positive,0,0,0,0,0,0,0,76,202,31899,RETWEET
5.69761E+11,7.96201E+17,4841872634,TWEET FROM: TMWSTW84,TMWSTW84,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/4841872634/statuses/796201168766664705,TWITTER,United States,English,No,11/9/2016 4:02,11/9/2016 4:04,Positive,0,0,0,0,0,0,0,489,360,13089,RETWEET
5.69761E+11,7.96201E+17,471482049,TWEET FROM: JoeyMaynez,JOEYMAYNEZ,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/471482049/statuses/796201302967480320,TWITTER,United States,English,No,11/9/2016 4:02,11/9/2016 4:03,Positive,0,0,0,0,0,0,0,213,319,18994,RETWEET
5.69761E+11,7.96201E+17,7.18858E+17,TWEET FROM: democratssuckk,DEMOCRATSSUCKK,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/718858331457097728/statuses/796201390720696321,TWITTER,Unknown,English,No,11/9/2016 4:02,11/9/2016 4:03,Positive,0,0,0,0,0,0,0,2064,1165,9322,RETWEET
5.6976E+11,7.96201E+17,70125620,TWEET FROM: dkmkc2000,DKMKC2000,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/70125620/statuses/796201278321946624,TWITTER,United States,English,No,11/9/2016 4:02,11/9/2016 4:03,Positive,0,0,0,0,0,0,0,3925,4880,181720,RETWEET
5.6976E+11,7.96201E+17,1212020275,TWEET FROM: Chelseax05,CHELSEAX05,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/1212020275/statuses/796201229869285378,TWITTER,United States,English,No,11/9/2016 4:02,11/9/2016 4:02,Positive,0,0,0,0,0,0,0,562,1678,125167,RETWEET
5.6976E+11,7.96201E+17,126097335,TWEET FROM: jd103150,JD103150,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/126097335/statuses/796201263658631169,TWITTER,United States,English,No,11/9/2016 4:02,11/9/2016 4:02,Positive,0,0,0,0,0,0,0,303,185,5614,RETWEET
5.6976E+11,7.96201E+17,230279984,TWEET FROM: VanSulli,VANSULLI,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/230279984/statuses/796201224311894017,TWITTER,Canada,English,No,11/9/2016 4:02,11/9/2016 4:02,Positive,0,0,0,0,0,0,0,2085,1419,38193,RETWEET
5.6976E+11,7.96201E+17,260891017,TWEET FROM: _aliOOP,_ALIOOP,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/260891017/statuses/796201005448826880,TWITTER,United States,English,No,11/9/2016 4:01,11/9/2016 4:02,Positive,0,0,0,0,0,0,0,323,1263,66008,RETWEET
