ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.48794E+11,7.75052E+17,2597438132,TWEET FROM: DonnaMaertz,DONNAMAERTZ,The family of Eric Garner is fighting again to get confidential records of Officer Daniel Pantaleo released. https://t.co/uv69UIfdmx,http://twitter.com/DonnaMaertz/statuses/775052327715688448,TWITTER,Unknown,English,No,9/11/2016 19:24,9/11/2016 19:24,Negative,0,0,0,0,0,0,0,2180,824,13515,RETWEET
5.48793E+11,7.75051E+17,40998863,TWEET FROM: Ko_Thuggaaa,KO_THUGGAAA,The family of Eric Garner is fighting again to get confidential records of Officer Daniel Pantaleo released. https://t.co/uv69UIfdmx,http://twitter.com/Ko_Thuggaaa/statuses/775051043549896708,TWITTER,United States,English,No,9/11/2016 19:19,9/11/2016 19:19,Negative,0,0,0,0,0,0,0,688,766,35615,RETWEET
5.48793E+11,7.75051E+17,1318659157,TWEET FROM: NykkiVee,NYKKIVEE,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/NykkiVee/statuses/775050747931078656,TWITTER,United States,English,No,9/11/2016 19:17,9/11/2016 19:18,Negative,0,0,0,0,0,0,0,275,267,3289,RETWEET
5.48791E+11,7.75049E+17,3357427702,TWEET FROM: b1e56df9ce6549f,B1E56DF9CE6549F,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/b1e56df9ce6549f/statuses/775048919218651136,TWITTER,Unknown,English,No,9/11/2016 19:10,9/11/2016 19:10,Negative,0,0,0,0,0,0,0,2345,1846,104233,RETWEET
5.4879E+11,7.75048E+17,44796651,TWEET FROM: GUERRILLAWAR972,GUERRILLAWAR972,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/GUERRILLAWAR972/statuses/775047916306051072,TWITTER,United States,English,No,9/11/2016 19:06,9/11/2016 19:07,Negative,0,0,0,0,0,0,0,2064,945,84436,RETWEET
5.48789E+11,7.75047E+17,7.61397E+17,TWEET FROM: RellzRantz,RELLZRANTZ,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/RellzRantz/statuses/775047356689416192,TWITTER,United States,English,No,9/11/2016 19:04,9/11/2016 19:04,Negative,0,0,0,0,0,0,0,136,176,1545,RETWEET
5.48789E+11,7.75047E+17,936198384,TWEET FROM: MzCicy,MZCICY,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/MzCicy/statuses/775047180079943680,TWITTER,United States,English,No,9/11/2016 19:03,9/11/2016 19:04,Negative,0,0,0,0,0,0,0,544,1270,83575,RETWEET
5.48789E+11,7.75047E+17,4827961814,TWEET FROM: Watchingyeahok,WATCHINGYEAHOK,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/Watchingyeahok/statuses/775046701962915841,TWITTER,Unknown,English,No,9/11/2016 19:01,9/11/2016 19:01,Negative,0,0,0,0,0,0,0,378,297,6671,RETWEET
5.48789E+11,7.75047E+17,332812314,TWEET FROM: fyahlite,FYAHLITE,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/fyahlite/statuses/775046599407984640,TWITTER,United States,English,No,9/11/2016 19:01,9/11/2016 19:01,Negative,0,0,0,0,0,0,0,1236,2263,82749,RETWEET
5.48787E+11,7.75045E+17,61844837,TWEET FROM: 8HOUSE0,8HOUSE0,'@Blacktivists new yorkers with integrity will NEVER stand for pledge or anthem AGAIN',http://twitter.com/8HOUSE0/statuses/775044851679178756,TWITTER,United States,English,No,9/11/2016 18:54,9/11/2016 18:54,Neutral,0,0,0,0,0,0,0,2522,777,11767,
