ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.67411E+11,7.93965E+17,4159434615,TWEET FROM: vollin69,VOLLIN69,"Ann Coulter: ""If Hillary wins, she will amnesty 30+ million illegal aliens & Reps will never win election again..."" Vote Trump https://t.co/EB596cSoxD",http://twitter.com/4159434615/statuses/793965353311281153,TWITTER,Unknown,English,No,11/2/2016 23:57,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,344,374,10162,RETWEET
5.67411E+11,7.93965E+17,4166714621,TWEET FROM: yosemite1982,YOSEMITE1982,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/4166714621/statuses/793965298479140864,TWITTER,Unknown,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,509,1021,48551,RETWEET
5.67411E+11,7.93965E+17,7.89138E+17,TWEET FROM: FergersonJerry,FERGERSONJERRY,WOW! @MSNBC's Liberal King Chris Matthews Endorses #Trump! https://t.co/ashYqjfla0,http://twitter.com/789138494253924352/statuses/793965318095912960,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,13,12,238,RETWEET
5.67411E+11,7.93965E+17,7.31157E+17,TWEET FROM: bostonnewslocal,BOSTONNEWSLOCAL,"Donald Trump in Miami, FL: ""I love that sign, blacks for Trump!""   Vote Trump https://t.co/bcVweN6F1w",http://twitter.com/731157103973441537/statuses/793965247476465664,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,36,429,25146,RETWEET
5.67411E+11,7.93965E+17,394272436,TWEET FROM: LilushaLisa,LILUSHALISA,"A lifelong Democrat Andrew Stein: ""I’m backing Trump because he can shake up our politics and revive the economy""  Democrats Vote Trump https://t.co/b8yqPFzO5q",http://twitter.com/394272436/statuses/793965271362850817,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,4346,2938,9642,RETWEET
5.67411E+11,7.93965E+17,1222028304,TWEET FROM: DesdeFlorida,DESDEFLORIDA,"Donald Trump in Miami, FL: ""I love that sign, blacks for Trump!""   Vote Trump https://t.co/bcVweN6F1w",http://twitter.com/1222028304/statuses/793965309187198976,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,273,741,62709,RETWEET
5.67411E+11,7.93965E+17,133385433,TWEET FROM: ddoucas57,DDOUCAS57,"Donald Trump in Miami, FL: ""I love that sign, blacks for Trump!""   Vote Trump https://t.co/bcVweN6F1w",http://twitter.com/133385433/statuses/793965262269779969,TWITTER,Unknown,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,1228,1290,44460,RETWEET
5.67411E+11,7.93965E+17,284988994,TWEET FROM: noonefoxfan,NOONEFOXFAN,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/284988994/statuses/793965236906762240,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,3763,1746,5296,RETWEET
5.67411E+11,7.93965E+17,469086244,TWEET FROM: JL02048628,JL02048628,'@Pamela_Moore13 @clantro  #GodBless that man & keep him safe! #MAGA3X  #TrumpPence2016',http://twitter.com/469086244/statuses/793965034359488512,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,1616,1979,148271,
5.67411E+11,7.93965E+17,442895257,TWEET FROM: rtpburns,RTPBURNS,"A lifelong Democrat Andrew Stein: ""I’m backing Trump because he can shake up our politics and revive the economy""  Democrats Vote Trump https://t.co/b8yqPFzO5q",http://twitter.com/442895257/statuses/793965187271249920,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,1973,1720,80570,RETWEET
